Run Number	BLP1	BLP2	Spin	Beam Intensity	GR Trigger	GR Trigger Live	GR Clock	GR Clock Live	LAS Trigger (Broken Channel)	LAS Trigger Live	LAS Clock	LAS Clock Live	GR Singles Event	LAS Singles Event	GR-LAS Coincidence	LAS Singles Sampling	LAS Trigger	GR Singles Sampling	N/U	BLP1 Left	BLP1 Right	BLP1 Up	BLP1 Down	BLP1 Left  Chance	BLP1 Right Chance	BLP1 Up    Chance	BLP1 Down  Chance	BLP2 Left	BLP2 Right	BLP2 Up	BLP2 Down	BLP2 Left  Chance	BLP2 Right Chance	BLP2 Up    Chance	BLP2 Down  Chance	BLP Clock	BLP Clock Live	BLP Trigger	BLP Trigger Live	Akimune Up	Akimune Down	Akimune Left	Akimune Right	Beam Loss Monitor 1	Beam Loss Monitor 2	Beam Loss Monitor 3	GR Scintillator 1	BI Range #1	BI Range #2	BI Range #3	BI Range #4	V830 Test #0	V830 Test #1	V830 Test #2	V830 Test #3	V830 Test #4	V830 Test #5	V830 Test #6	V830 Test #7	V830 Test #8	V830 Test #9	V830 Test #10	V830 Test #11	V830 Test #12	V830 Test #13	V830 Test #14	V830 Test #15	V830 Test #16	V830 Test #17	V830 Test #18	V830 Test #19	V830 Test #20	V830 Test #21	V830 Test #22	V830 Test #23	V830 Test #24	V830 Test #25	V830 Test #26	V830 Test #27	V830 Test #28	V830 Test #29	V830 Test #30	V830 Test #31
2157	IN	IN	UNPOL	115250	1077082	894367	6342422	5316320	0	9795300	6342422	5331045	878543	9779582	15718	0	12353051	878543	0	47430	49226	53954	52299	2757	3203	9721	4670	52991	53731	54352	54093	710	792	731	801	6342383	643399	441101	43641	620305	201313	286710	78250	0	124265	11	0	0	13355906	0	13351263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115250	1077082	894367	6342423	5316320	12353051	9795300	6342423	5331045	878543	9779582	15718	632	0	878543	0
2158	IN	IN	UNPOL	18392	383283	125009	933456	307057	0	5383239	933456	311719	107440	5365775	17464	0	17433193	107440	0	7297	7643	7507	7777	208	264	414	282	8594	8704	8733	8571	134	128	119	119	933462	90911	66466	6456	80005	27472	28059	9386	0	17616	0	0	0	1810340	0	1798375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18392	383283	125009	933456	307057	17433195	5383239	933456	311719	107440	5365775	17464	93	0	107440	0
2159	IN	IN	UNPOL	32781	682382	619448	1816544	1652333	0	26467765	1816544	1675370	537012	26385831	81933	87947	30908341	53702	0	13083	13606	13385	14044	384	437	758	492	15381	15520	15643	15670	206	224	216	208	1816521	191874	119226	12447	142414	49015	50278	16416	0	34455	1	0	0	5160992	0	5154292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32781	682382	619448	1816544	1652333	30908341	26467765	1816544	1675370	537012	26385831	81933	181	0	53702	0
2160	IN	IN	UNPOL	230607	7573239	5797034	13247336	10379917	0	158620824	13247336	10535907	5039034	157867354	753465	526225	219679333	503901	0	92216	95983	92787	97947	2574	2958	4780	3193	107789	108895	110423	110182	1441	1493	1360	1447	13247237	1445782	835206	90391	1000292	347265	348495	111895	0	246906	4	0	0	37834746	0	37718102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230607	7573239	5797034	13247336	10379917	219679338	158620824	13247336	10535907	5039034	157867354	753465	1320	0	503901	0
9999	IN	IN	UNPOL	8605	290535	0	411526	0	0	0	411526	0	0	0	0	0	8575423	0	0	3536	3516	3553	3594	118	113	198	138	3914	4021	4083	4122	65	54	58	66	411518	37217	31132	2866	39084	13449	15777	4365	0	7550	0	0	0	678599	0	666582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8605	290535	0	411526	0	8575423	0	411526	0	0	0	0	41	0	0	0
2161	OUT	OUT	UNPOL	13301	454250	381067	682534	576544	0	10673855	682534	586929	324109	10617304	56551	35391	13399870	32411	0	11	17	79	60	11	17	47	35	0	0	0	0	0	0	0	0	682525	647858	277	266	53676	19908	17363	4114	0	12728	1	0	0	2158742	0	2153012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13301	454250	381067	682533	576544	13399870	10673855	682533	586929	324109	10617304	56551	68	0	32411	0
9999	OUT	OUT	UNPOL	1672	58411	0	80456	0	0	0	80456	0	0	0	0	0	1747285	0	0	0	1	6	4	0	2	3	0	0	0	0	0	0	0	0	0	80457	78363	16	16	7136	2568	2613	512	0	1494	0	0	0	132851	0	129709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1672	58411	0	80456	0	1747286	0	80456	0	0	0	0	8	0	0	8
9999	IN	IN	UNPOL	2194	74539	0	110412	0	0	0	110412	0	0	0	0	0	2176661	0	0	821	867	867	933	34	25	66	39	1092	1010	1025	1027	10	14	19	24	110412	10593	7870	765	9834	3459	3553	1041	0	1965	0	0	0	179006	0	175884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2194	74539	0	110412	0	2176661	0	110412	0	0	0	0	11	0	0	0
2162	IN	IN	UNPOL	366937	12066416	11031386	18113685	16641714	0	307359220	18113685	16941507	9419083	305757307	1601901	1019189	354406238	941910	0	138300	153302	146288	155191	5459	5968	10801	7088	170449	169488	172838	171633	2464	2469	2392	2576	18113562	1736553	1316197	125434	1617716	560642	568585	183535	0	327970	11	0	0	59872930	0	59794915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366937	12066416	11031386	18113686	16641714	354406244	307359220	18113686	16941507	9419083	305757307	1601901	1805	0	941910	7
9999	OUT	OUT	UNPOL	2811	100756	0	130905	0	0	0	130905	0	0	0	0	0	2994474	0	0	3	6	17	13	2	4	13	18	0	0	0	0	0	0	0	0	130907	121658	76	71	12035	4434	4378	960	0	2465	0	0	0	219015	0	212373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811	100756	0	130905	0	2994474	0	130905	0	0	0	0	13	0	0	0
2163	IN	IN	UNPOL	367404	12317916	11224652	18324268	16796096	0	312972890	18324268	17101149	9558290	311317149	1655734	1037723	361918432	955830	0	138089	154050	146909	157196	5514	5943	10387	6872	169422	168726	171034	171051	2432	2407	2376	2545	18324166	1853909	1314456	126136	1639033	570128	582204	184010	0	330250	9	0	0	60753536	0	60683156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367404	12317917	11224652	18324269	16796096	361918446	312972890	18324269	17101149	9558290	311317147	1655734	1826	0	955830	0
9999	OUT	OUT	UNPOL	3175	110858	75600	160850	110465	0	2278181	160850	123315	63948	2089001	11570	6963	3252541	6394	0	3	5	22	16	5	5	18	13	0	0	0	0	0	0	0	0	160849	150818	87	77	13816	4941	6065	1282	0	3057	0	0	0	471758	0	469472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3175	110858	75600	160850	110465	3252542	2278181	160850	123315	63948	2089001	11570	16	0	6394	0
2164	IN	IN	UNPOL	333012	10231209	9472561	18123509	16862608	0	262704515	18123509	17119854	8263587	261502917	1201592	871674	300582904	826360	0	125978	139941	134586	143358	4984	5233	9946	6272	153045	151187	154638	153911	2087	2001	1934	2149	18123348	1925063	1190804	124068	1456055	512428	532489	176003	0	321480	6	0	0	56487430	0	56443658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333012	10231211	9472561	18123510	16862608	300582911	262704514	18123510	17119854	8263587	261502917	1201592	1806	0	826360	0
2165	IN	IN	UNPOL	318549	9246344	8579084	18023484	16826515	0	236724931	18023484	17059056	7560932	235712962	1011958	785710	270836527	756093	0	118842	132265	125964	134380	4369	4877	8030	5555	148532	146349	150794	149198	1931	1918	1964	2011	18023345	1997878	1136603	122727	1328354	465166	470788	162260	0	322420	3	0	0	54337075	0	54313864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318549	9246345	8579084	18023484	16826515	270836538	236724931	18023484	17059056	7560932	235712961	1011958	1796	0	756093	0
2166	IN	IN	UNPOL	321746	6463242	6145400	18043548	17236891	0	181891550	18043548	17410858	5547537	181297885	593657	604326	194044939	554752	0	123047	136534	140679	142399	7334	7914	21464	11162	149381	148822	150670	151171	1974	1937	1953	2080	18043388	1875279	1197818	123821	2055737	723092	661755	216225	0	318847	24	0	0	49605706	0	49620518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321746	6463242	6145400	18043548	17236891	194044946	181891549	18043548	17410858	5547537	181297885	593657	1798	0	554752	0
2167	IN	IN	UNPOL	301624	5991300	5701135	18054049	17257232	0	167654142	18054049	17417990	5184354	167140883	513257	557135	178969417	518435	0	113749	127424	126208	130534	5600	5806	13936	7692	138630	138402	140799	140800	1786	1766	1672	1838	18053940	2037014	1096143	122677	1873976	661655	590104	186851	0	317727	8	0	0	48558628	0	48571973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301624	5991300	5701135	18054052	17257232	178969426	167654142	18054052	17417990	5184354	167140883	513257	1799	0	518435	0
2168	IN	IN	UNPOL	305434	6019262	5740526	18104151	17334038	0	166649332	18104151	17494597	5236109	166148607	500719	553828	177589326	523610	0	116595	130086	129284	133466	5449	5825	14512	7859	140545	138461	141838	141305	1741	1701	1738	1863	18104004	2030293	1111749	123108	1896674	664192	617772	193798	0	323223	10	0	0	48455751	0	48409904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305434	6019262	5740526	18104151	17334038	177589335	166649332	18104151	17494597	5236109	166148606	500719	1804	0	523610	0
2169	IN	IN	UNPOL	294267	5883973	5600217	18164671	17377449	0	165478566	18164671	17536088	5099980	164981814	496744	549938	176594810	509998	0	109679	121748	118866	124806	4489	4733	10401	5994	135663	133943	136876	136552	1651	1673	1658	1710	18164514	2153199	1050019	122624	1826011	647827	560647	176661	0	321233	6	0	0	48216838	0	48136105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294267	5883973	5600217	18164671	17377449	176594812	165478565	18164671	17536088	5099980	164981814	496744	1810	0	509998	0
2170	IN	IN	UNPOL	219626	4029197	3821451	12865309	12260886	0	149386484	12865309	12393054	3419717	148987559	398920	496624	161323402	341971	0	82859	90907	86722	92396	2873	3086	5897	3740	102710	104457	104750	104871	1298	1306	1324	1426	12865226	1433348	790351	87554	1151567	383150	389100	145076	0	230055	2	0	0	34780208	0	34699665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219626	4029197	3821451	12865310	12260886	161323409	149386483	12865310	12393054	3419717	148987558	398920	1282	0	341971	0
9999	IN	IN	UNPOL	19413	353071	334891	1123955	1070166	0	13147548	1123955	1081788	299956	13112871	34675	43710	14203656	29995	0	7303	8079	7643	8174	230	236	463	289	9044	9161	9370	9283	111	142	105	124	1123938	121537	69736	7677	102203	34126	34403	13021	0	20476	0	0	0	3045019	0	3038530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19413	353071	334891	1123955	1070166	14203656	13147548	1123955	1081788	299956	13112871	34675	112	0	29995	0
9999	IN	IN	UNPOL	30727	561803	531862	1716170	1631977	0	20862405	1716170	1650417	474185	20805146	57258	69351	22548640	47419	0	11432	12687	12376	13412	467	501	1162	661	14542	14743	14879	14794	184	209	209	232	1716143	179534	112435	11769	166366	55628	57888	22631	0	30746	3	0	0	4685025	0	4672021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30727	561803	531862	1716170	1631977	22548641	20862405	1716170	1650417	474185	20805146	57258	171	0	47419	0
9999	IN	IN	UNPOL	50757	930855	880504	2769583	2628930	0	34521669	2769583	2659449	782122	34423907	97757	114746	37361220	78212	0	19259	21214	20689	21658	870	981	2237	1223	23839	24354	24389	24484	325	278	273	352	2769563	281118	186350	19059	277367	92343	97456	38334	0	49932	2	0	0	7612696	0	7590585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50757	930855	880504	2769583	2628930	37361223	34521669	2769583	2659449	782122	34423907	97757	276	0	78212	0
9999	IN	IN	UNPOL	20629	383452	352946	1093797	1010520	0	13734815	1093797	1022685	312418	13694533	40281	45649	15256163	31241	0	7781	8714	9153	9221	486	527	1611	803	9494	9770	9901	9807	149	117	133	144	1093792	106216	77747	7562	118276	39527	42933	17446	0	19592	3	0	0	2994608	0	2984070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20629	383452	352946	1093797	1010520	15256163	13734815	1093797	1022685	312418	13694533	40281	109	0	31241	0
9999	IN	IN	UNPOL	31339	643693	613364	1725951	1650984	0	16280069	1725951	1667169	559321	16226395	53674	54088	17355137	55932	0	12317	13437	14921	14042	885	955	3089	1514	14409	14675	14625	14573	206	196	184	215	1725950	174155	120146	11887	201496	63709	81735	32055	0	30587	5	0	0	4663428	0	4643002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31339	643693	613364	1725951	1650984	17355138	16280069	1725951	1667169	559321	16226394	53674	172	0	55932	0
2171	IN	IN	UNPOL	309090	5627107	5386495	18214929	17514545	0	157856049	18214929	17666350	4932427	157405137	450896	524684	167706026	493242	0	117718	129010	125117	132329	4192	4552	9012	5404	144973	148535	148902	148401	1772	1828	1674	1887	18214776	2062899	1124930	123702	1639723	555959	565809	208998	0	321644	5	0	0	47563806	0	47409794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309090	5627107	5386495	18214931	17514545	167706031	157856049	18214931	17666349	4932427	157405144	450896	1815	0	493242	0
2172	IN	IN	UNPOL	345249	6253047	5961614	19217409	18414744	0	174980835	19217409	18582772	5432214	174455174	525656	581517	186434801	543221	0	131678	145108	138440	148112	4358	4779	7748	5425	163903	168362	168700	169153	2174	2210	2069	2203	19217274	2014448	1264036	131758	1798367	614302	611402	218111	0	337309	5	0	0	50906252	0	50773316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345249	6253047	5961614	19217409	18414744	186434806	174980835	19217409	18582772	5432214	174455172	525656	1915	0	543221	0
2173	IN	IN	UNPOL	60131	593704	567629	2247746	2174193	0	16681588	2247746	2190220	518665	16632953	48634	55443	17728754	51867	0	12176	13521	13606	13879	524	619	1414	821	15375	15780	15628	15582	195	186	182	209	2247726	549577	119646	13008	178913	60242	63309	24118	0	39280	2	0	0	5700715	0	5692266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60131	593704	567629	2247746	2174193	17728754	16681588	2247746	2190220	518665	16632953	48634	224	0	51867	0
2174	IN	IN	UNPOL	339073	6175805	5885453	18055091	17285577	0	173362462	18055091	17451866	5344600	172825354	537105	576084	184688970	534458	0	127705	140175	137928	144553	5398	5950	13125	7509	158544	162235	162031	162435	2054	2206	2132	2208	18054957	1867186	1235659	123967	1838884	624265	644552	241844	0	316179	5	0	0	48560644	0	48455833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339073	6175805	5885453	18055091	17285577	184688977	173362462	18055091	17451866	5344600	172825354	537105	1799	0	534458	0
2175	IN	IN	UNPOL	321467	5832169	5585194	18997048	18269414	0	163180121	18997048	18426514	5123569	162721785	458332	542404	173298766	512357	0	121666	133808	125476	136261	3709	4022	5775	4211	150390	154345	154733	154135	1763	1845	1799	1980	18996930	2134164	1155604	129157	1680367	577112	627287	195900	0	328717	3	0	0	49622249	0	49489097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321467	5832171	5585194	18997050	18269414	173298771	163180121	18997050	18426514	5123569	162721785	458332	1893	0	512357	0
2176	IN	IN	UNPOL	337687	6322852	6025737	18605479	17814090	0	179289173	18605479	17985438	5468776	178736110	553055	595789	191169287	546873	0	125442	138493	131096	140938	4347	4675	7826	5406	158663	159527	162084	160256	2032	2195	2092	2246	18605337	1985847	1206915	127286	1548602	539200	573651	229064	0	321200	4	0	0	49916438	0	49787326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337687	6322852	6025737	18605478	17814090	191169292	179289173	18605478	17985438	5468776	178736109	553055	1854	0	546873	0
2177	IN	IN	UNPOL	1	109	109	461773	461700	0	23492	461773	461713	109	23492	0	78	23538	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461777	461774	0	0	3	5	1	8	0	7759	0	0	0	923943	0	923937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	109	109	461773	461700	23538	23492	461773	461713	109	23492	0	46	0	11	0
2178	IN	IN	UNPOL	343161	6434574	6157973	20574133	19768604	0	181961770	20574133	19943151	5635023	181442468	519296	604808	193536999	563502	0	133114	146006	143564	149590	6013	6674	13530	8099	160888	163332	164419	163901	1937	1978	1958	2082	20573944	2301117	1266609	139941	1534589	538328	648853	223931	0	349768	10	0	0	53601816	0	53356747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343161	6434574	6157973	20574133	19768604	193537004	181961770	20574133	19943151	5635023	181442468	519296	2050	0	563502	0
2179	IN	IN	UNPOL	324552	5965732	5710447	19207747	18454995	0	170778423	19207747	18618181	5225143	170296504	481915	567655	181632543	522513	0	121702	133396	127579	136158	4496	4880	8936	5890	151304	152636	154657	153642	1982	1904	1791	2024	19207624	2161290	1162586	130536	1382019	494625	493985	186955	0	326591	1	0	0	49870286	0	49618179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324552	5965732	5710447	19207747	18454995	181632548	170778423	19207747	18618181	5225143	170296504	481915	1914	0	522513	0
2180	IN	IN	UNPOL	321607	5864920	5590405	17683283	16921135	0	167017851	17683283	17080590	5089345	166520218	497624	555067	178213829	508936	0	122557	133405	133662	137255	6120	6612	16131	8663	146653	147250	150012	148580	1962	2019	1905	2043	17683105	1856561	1164310	121209	1447577	506853	649875	217602	0	299846	12	0	0	46581179	0	46336581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321607	5864920	5590405	17683284	16921135	178213835	167017850	17683284	17080590	5089345	166520218	497624	1762	0	508936	0
2181	IN	IN	UNPOL	408734	7555825	7196181	23934276	22854811	0	249945228	23934276	23084560	6527216	249280116	665101	830935	279270939	652724	0	151617	166778	158541	169025	5063	5515	9595	6317	188581	189179	192016	191402	2285	2422	2412	2477	23934122	2711594	1442742	162541	2080334	736425	670697	220657	0	404302	6	0	0	62733961	0	62376558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408734	7555825	7196181	23934277	22854811	279270948	249945227	23934278	23084560	6527216	249280114	665101	2385	0	652724	0
2182	IN	IN	UNPOL	29937	566584	540104	1806270	1727841	0	18624721	1806270	1744991	489795	18574720	50001	61916	20782743	48979	0	11504	12519	12160	12803	425	483	997	608	13944	13623	14252	14142	177	164	163	181	1806248	208254	108109	12241	160252	55617	61042	17929	0	31069	0	0	0	4740268	0	4714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29937	566584	540104	1806270	1727841	20782743	18624721	1806270	1744991	489795	18574720	50001	180	0	48979	0
2183	IN	IN	UNPOL	286566	5330838	5056475	15143529	14400084	0	176934425	15143529	14562194	4532386	176413429	520990	588045	198104599	453238	0	111090	121697	130971	128561	8122	8741	26203	12903	131333	132937	133575	133280	1861	1877	1794	1976	15143369	1487025	1086151	104589	1618384	556442	611730	215787	0	257829	19	0	0	41005077	0	40775004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286566	5330838	5056475	15143529	14400084	198104605	176934425	15143529	14562194	4532386	176413429	520990	1509	0	453238	0
2184	IN	IN	UNPOL	151987	2474950	2346490	6994670	6650710	0	82035039	6994670	6725816	2101027	81790994	244041	272635	91860210	210101	0	53655	58502	65692	62294	4717	5104	16506	8002	62313	62875	63639	63398	889	964	886	941	6994608	652462	529924	48579	779438	264447	295852	110286	0	118305	12	0	0	18974023	0	18868894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151987	2474950	2346489	6994671	6650710	91860211	82035038	6994671	6725816	2101027	81790994	244041	697	0	210101	0
2185	IN	IN	UNPOL	606595	11247494	10646517	31080140	29503289	0	367602762	31080140	29841356	9530854	366493845	1108904	1221644	412056678	953087	0	238907	264040	312841	284004	25189	26993	93276	43471	270605	272142	276311	276047	3915	3857	3830	4111	31079810	2849850	2397023	216210	3669703	1221190	1715292	556875	0	534049	64	0	0	84427077	0	83927238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606595	11247494	10646517	31080141	29503289	412056692	367602761	31080141	29841356	9530854	366493845	1108904	3097	0	953087	0
2186	IN	IN	UNPOL	167180	3109029	2953741	9081889	8648325	0	103112598	9081889	8742898	2656876	102817496	295099	342725	115339219	265688	0	65320	71785	78440	75145	5185	5443	17527	8578	77092	77580	78190	77826	1053	1061	1046	1143	9081818	900592	641893	62660	966283	331134	366956	134137	0	155153	16	0	0	23928116	0	23792420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167180	3109029	2953741	9081889	8648325	115339222	103112597	9081889	8742898	2656876	102817496	295099	905	0	265688	0
2187	IN	IN	UNPOL	697265	13927370	13150918	37602329	35604425	0	463651002	37602329	36028087	11719443	462227972	1423013	1540759	521095232	1171943	0	273191	301146	336096	319187	22989	24773	80080	38349	321425	322266	328547	325790	4571	4330	4325	4672	37601961	3652917	2709513	260010	4689598	1594940	1777765	579898	0	643006	56	0	0	101724873	0	101085531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697265	13927370	13150918	37602331	35604425	521095247	463651002	37602331	36028087	11719443	462227972	1423013	3747	0	1171943	1
2188	IN	IN	UNPOL	697207	13972444	13166124	36087201	34123605	0	468318403	36087201	34550210	11650489	466811808	1506581	1556041	526677118	1165047	0	273739	300075	332372	318032	22529	24229	76501	37094	323456	326399	329991	329530	4897	4661	4650	4867	36086998	3410339	2710904	250254	4656666	1596187	1661494	563336	0	616649	61	0	0	98790673	0	98147261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697207	13972445	13166124	36087201	34123605	526677126	468318402	36087201	34550210	11650489	466811799	1506581	3596	0	1165047	3
2189	IN	IN	UNPOL	673252	15859854	14787900	36709841	34382673	0	547600639	36709841	34875212	12827946	545652540	1948074	1818841	620350299	1282796	0	258781	283783	303542	297407	18788	20150	59457	29700	310539	313416	316704	315833	4401	4304	4361	4526	36709565	3729037	2544005	252593	5838914	2024115	1849520	520803	0	622731	42	0	0	104732358	0	104022952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673252	15859854	14787900	36709842	34382673	620350310	547600638	36709842	34875212	12827946	545652546	1948074	3658	0	1282796	0
2190	IN	IN	UNPOL	38937	933311	865477	1936631	1802614	0	32234045	1936631	1831501	739377	32108741	125302	107029	36599630	73936	0	15717	17398	20137	18412	1719	1882	6020	2904	18039	18069	18303	18142	286	272	278	291	1936610	168035	157698	13542	360790	122878	139840	37839	0	32977	7	0	0	5764837	0	5726015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38937	933311	865477	1936631	1802614	36599630	32234045	1936631	1831501	739377	32108741	125302	193	0	73936	0
2191	IN	IN	UNPOL	690325	14609788	13871588	37553488	35765158	0	388183665	37553488	36145596	12531327	386850845	1332809	1289505	434821463	1253135	0	275396	303495	341637	323523	25371	27577	87612	42332	322154	329095	330847	329902	4748	4849	4776	5154	37553213	3594970	2755959	260070	3485540	1170317	1776892	627969	0	637690	86	0	0	101957514	0	101332303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690325	14609788	13871588	37553487	35765158	434821477	388183664	37553487	36145596	12531327	386850844	1332809	3742	0	1253135	0
2192	IN	IN	UNPOL	629027	12811003	12214360	36239372	34671428	0	338502814	36239372	35004643	11120680	337415238	1087563	1124720	378235694	1112071	0	231417	255545	279329	270657	18454	19843	62330	30524	276364	280826	283847	282959	3883	3855	3765	4020	36239122	3967556	2305887	247162	2964138	1002345	1526688	515543	0	616905	47	0	0	96871261	0	96463169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629027	12811004	12214360	36239375	34671428	378235704	338502814	36239374	35004642	11120679	337415245	1087563	3611	0	1112071	1
2193	IN	IN	UNPOL	671956	12601834	11985258	36520920	34900857	0	351666194	36520919	35238078	10835980	350524626	1141561	1168415	375728321	1083598	0	264805	291072	320455	308275	22593	24326	73341	36049	308598	312235	314993	314781	4658	4717	4553	4865	36520669	3569212	2608259	252366	3538932	1188714	2083889	626734	0	635738	44	0	0	97334227	0	96882111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671956	12601834	11985258	36520919	34900857	375728337	351666194	36520919	35238078	10835980	350524626	1141561	3639	0	1083598	3
2194	IN	IN	UNPOL	205041	4312595	4124996	12854978	12347343	0	110809346	12854977	12456895	3770999	110457631	351710	368192	117867680	377101	0	86718	96396	107381	102158	8050	8274	26005	12757	93832	93592	95141	94739	1285	1361	1283	1382	12854923	1456009	829655	87304	1232150	396136	983198	233952	0	230156	31	0	0	33741729	0	33574938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205041	4312595	4124996	12854977	12347343	117867681	110809346	12854977	12456895	3770999	110457631	351710	1281	0	377101	0
2195	IN	IN	UNPOL	404198	7493370	7158573	23233739	22296113	0	211153773	23233739	22498507	6508624	210508135	645628	701694	224871197	650865	0	155646	170908	180219	178444	10922	11757	32969	16838	184483	185182	188212	187745	2590	2699	2591	2782	23233529	2461923	1513026	159073	2016766	692271	1096939	338209	0	404328	23	0	0	60602027	0	60268766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404198	7493370	7158573	23233740	22296113	224871205	211153773	23233740	22498507	6508624	210508135	645628	2315	0	650865	0
2196	IN	IN	UNPOL	40892	588156	561065	1726006	1653967	0	16152249	1726006	1669542	507938	16099478	52771	53665	17212455	50793	0	12345	13506	14984	14466	1108	1204	3656	1761	14253	14125	14327	14096	205	218	211	219	1725988	171078	120570	11909	173295	56528	118952	31658	0	30033	0	0	0	4551357	0	4524587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40893	588156	561065	1726006	1653967	17212455	16152249	1726006	1669542	507938	16099478	52771	172	0	50793	0
2197	IN	IN	UNPOL	672072	13342554	12690970	36509493	34879487	0	353405260	36509493	35224393	11482313	352204757	1200499	1174017	377435661	1148230	0	277442	304439	353585	326927	28581	30626	100110	47725	305244	305077	310406	308780	4707	4613	4443	4793	36509287	3449926	2714709	253187	3964819	1276102	2790353	756122	0	660492	75	0	0	97464199	0	96863780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672072	13342554	12690970	36509493	34879487	377435678	353405260	36509493	35224393	11482313	352204754	1200499	3638	0	1148230	0
2198	IN	IN	UNPOL	661192	13960800	13265293	36029052	34393095	0	355187508	36029051	34744036	11974414	353905472	1282028	1179686	379391156	1197443	0	290331	318954	404218	351122	38875	40947	147289	66936	303107	303194	309190	307624	4726	4834	4534	4839	36028846	3187567	2896769	251520	4349058	1352910	3433845	875746	0	665207	116	0	0	96625892	0	95974363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661192	13960800	13265293	36029052	34393095	379391170	355187507	36029052	34744036	11974414	353905470	1282028	3590	0	1197443	0
2199	IN	IN	UNPOL	620538	12587112	11998555	36029442	34530883	0	327666519	36029442	34852779	10889157	326564348	1102159	1088549	349094439	1088916	0	254120	278857	326809	300507	26537	28020	95029	44597	283188	283277	289614	286963	4382	4325	4129	4376	36029154	3677661	2512124	247774	4177640	1356519	2521506	677784	0	665163	103	0	0	94196469	0	93607117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620538	12587113	11998555	36029444	34530883	349094451	327666518	36029444	34852779	10889157	326564347	1102159	3590	0	1088916	0
